"question","A","B","C","D","answer","direct_answer","extracted_answer","parse_method","is_correct"
"在一个公共汽车站，公共汽车早上 6 点开始发车。两辆公共汽车的时间表是基于下面列出的时间间隔。
*公共汽车 A 的路线很长，每 75 分钟一班。
*公共汽车 B 路线较短，每 15 分钟一班。
公共汽车 A 和公共汽车 B 下次什么时候同时离开车站？","早上 7:00","早上 7:15","早上 7:30","上午 8:30","B","C","C","bare_letter","False"
"杂货店一袋 5 个柠檬卖 2.00 美元。袋子里每个柠檬的单位成本是多少？","2.50 美元","0.60 美元","0.40 美元","0.10 美元","C","C","C","bare_letter","True"
"写出 48 的质因数分解。在可能的地方使用指数。","4 • 8","6 • 8","2^3 • 3^2","2^4 • 3","D","C","C","bare_letter","False"
"Fei Yen 的狗每天要吃 8 盎司的狗粮。Fei Yen 买了一袋 28 磅重的狗粮。一袋 28 磅的狗粮中有多少 8 盎司的份量？","14","56","224","448","B","C","C","bare_letter","False"
"求 16.1 ÷ 0.14 的商。","1.15","0.0115","11.5","115","D","C","C","bare_letter","False"
"学校最后三个月的降雨量分别为 8.1英寸、4.2 英寸和 0.33 英寸。估计三个月的总雨量，取最接近的整数。","11.9 英寸。","11 英寸。","45.0 英寸。","12 英寸。","D","D","D","bare_letter","True"
"哪些比例等于 4:32 ？","2:96；2:16","12:96；2:16","12:96；12:16","2:96；12:16","B","C","C","bare_letter","False"
"Samantha 有 342 张棒球卡。Perry 有 184 张棒球卡。Samantha 的棒球卡比 Perry 多多少张？","158","168","258","268","A","C","C","bare_letter","False"
"除法 7,285 ÷ 4","1,801","1,801 R1","1,821","1,821 R1","D","B","B","bare_letter","False"
"一角硬币的半径约为 0.85 厘米。哪个测量值最接近一角硬币的周长？","1.33 厘米","1.70 厘米","2.67 厘米","5.34 厘米","D","A","A","bare_letter","False"
"一场比赛有 393 名球员，每个球队 3 名球员。哪个表达式展示了如何求参加比赛的球队数量？","393 + 3","393 – 3","393 × 3","393 ÷ 3","D","C","C","bare_letter","False"
"解方程式 14 = w + 23。","−37","−9","9","37","B","B","B","bare_letter","True"
"Thompson 先生的教室里有 7 张桌子排成一排。Hector 坐在 Kim 右边的第 2 个座位上。Tonya 坐在 Hector 右边第 3 个座位。Kim 坐在 Tonya 左边第几个座位？","2","3","5","12","C","C","C","bare_letter","True"
"一家商店有 3 箱衬衫。每个箱子有 4 个包装，每个包装有 7 件衬衫。表达式 3 × (4 × 7) 可用来求衬衫的总数。哪个表达式也可以用来求衬衫的总数？","12 × 3","12 × 7","28 × 4","28 × 7","B","D","D","bare_letter","False"
"Abby 每天开车往返于家和公司之间 18 英里。如果她每天的往返路程四舍五入到最接近的 5 英里，下面哪个是 5 天内行驶总英里数的最佳估计？","75 英里","100 英里","125 英里","180 英里","B","C","C","bare_letter","False"
"四舍五入到最接近的万位后，2010 年，路易斯安那州的人口为 4,530,000。哪个数字可能是路易斯安那州 2010 年的实际人口？","4,500,321","4,524,491","4,533,372","4,535,343","C","D","D","bare_letter","False"
"Marcus 洗车花了 3.25 美元。如果四分之一美元能让洗车场运行 60 秒，他洗完车花了多长时间？","10 分钟","13 分钟","16 分钟","32.5 分钟","B","A","A","bare_letter","False"
"把 27/36 写成最简形式。","4-Mar","3-Feb","5-Mar","5-Jan","A","C","C","bare_letter","False"
"估计 999 - 103 的值。其差在什么数字之间？","1,300 和 1,500","1,000 和 1,200","700 和 900","400 和 600","C","B","B","bare_letter","False"
"哪个表达式表示质因数分解？","2 • 9 • 11","2.5 • 7 • 3","1 • 11 • 13","2 • 2 • 2 • 3 • 11","D","D","D","bare_letter","True"
"Ling 女士已经在她的房子住了整整 4 年。她知道一年有 12 个月。她用数字句子 4 × 12 = m 来求她在房子里居住的总月数 m。哪个数字句子展示了另一种求 Ling 女士住在她房子的总月数 m 的方法？","12 ÷ m = 4","m × 4 = 12","12 – m = 4","m ÷ 4 = 12","D","D","D","bare_letter","True"
"解方程式 x + 71 = −22。","−93","−49","49","93","A","A","A","bare_letter","True"
"哪个代数表达式表示比 x 小 22 的 4 倍？","4(x – 22)","(4 • 22) – x","4(22 – x)","(x • 4) – 22","A","A","A","bare_letter","True"
"加法 46,911 + 653,092","699,903","700,003","913,203","1,122,202","B","C","C","bare_letter","False"
"解 5/8 *m = 6。","3 又 5/9","3 又 3/4","5 又 1/3","9 又 3/5","D","A","A","bare_letter","False"
"一家体育用品商店正在为通常售价 110.99 美元的直排溜冰鞋提供 10% 的折扣。折扣价是多少（不含税）？","99.89 美元","99.99 美元","100.99 美元","109.88 美元","A","A","A","bare_letter","True"
"Alice 有 8 个桶。每个桶里有 t 个网球。这些桶里一共有 56 个网球。哪个数字句子展示了如何求每个桶里的网球数量 t？","8 ÷ t = 56","8 × t = 56","t + 8 = 56","t ÷ 8 = 56","B","B","B","bare_letter","True"
"Fisher 女士用 (6 × 8) × 12 这个表达式来表示学生的艺术项目所需的马克笔的总数。哪个表达式等于 Fisher 女士使用的表达式？","6 + (8 + 12)","6 + (8 × 12)","6 × (8 + 12)","6 × (8 × 12)","D","D","D","bare_letter","True"
"一名科学家研究了两种鲸鱼的迁徙模式。座头鲸在 28 天内游了 2,240 英里。灰鲸在 32 天内游了 2,368 英里。如果座头鲸以同样的速度游 32 天，它们比灰鲸多游多少英里？","128","192","280","408","B","B","B","bare_letter","True"
"8 × 6 的另一种表达式是什么？","(24+4)+6","(2+4)x6","(2x4) + 6","(2x4)x6","D","D","D","bare_letter","True"
"Lily 要把袋子里所有的糖果都送人。她可以把相同数量的糖果分给 5、3 或 2 个人。Lily 的袋子里可能有几块糖？","12","20","30","45","C","C","C","bare_letter","True"
"任何边长为 s 的立方体的体积 V 都可以用公式 V = s^3 来确定。一个边长为 2.3 厘米的立方体的体积是多少（以立方厘米为单位）？","5.29","6.9","8.027","12.167","D","C","C","bare_letter","False"
"Marshall 想在上课前把他的英语论文打完。如果他还有 550 字要打，而课还有 25 分钟就要开始了，那么 Marshall 打字速度至少要多快才能按时完成他的论文？","每分钟 20 字","每分钟 21 字","每分钟 22 字","每分钟 25 字","C","C","C","bare_letter","True"
"Susan 以每 3 分钟读 1 页的速度看书。如果她的阅读速度保持不变，用哪种方法可以用来确定她阅读 18 页所需的分钟数？","18 加 3","18 除以 3","3 乘以 18","18 减 3","C","B","B","bare_letter","False"
"去年 Carl 总共烤了 18 个馅饼。他为家人烤了 6 个馅饼，为 4 个学校筹款人每人烤了 p 个馅饼。哪个数字句子可以用来计算 Carl 为每个学校筹款人烤的馅饼的数量 p？","6 × p – 18 = 4","18 – 6 × p = 4","4+6 × p = 18","6+4 × p = 18","D","D","D","bare_letter","True"
"一个数四舍五入到最接近的百位。结果是 500。哪个数在四舍五入到最接近的百位之前不可能是这个数？","458","463","547","559","D","A","A","bare_letter","False"
"求表达式 14 + (−71) 的值。","−85","57","85","−57","B","A","A","bare_letter","False"
"找出确切的答案：942/3","214","304","314","642","C","C","C","bare_letter","True"
"解 13/4 = x/7。","22.75","23.25","24.25","这些都不是","A","A","A","bare_letter","True"
"将数字 6、−1、8、−3、−4 按从小到大顺序排列。","6、−1、8、−3、−4","−4、−3、−1、6、8","−1、−3、−4、6、8","−3、−4、6、−1、8","B","B","B","bare_letter","True"
"Fuller 先生想在他的长方形院子周围设置围栏。院子的宽是 55 英尺，长是 75 英尺。Fuller 先生需要多少英尺的围栏？","130","260","3,905","4,125","B","D","D","bare_letter","False"
"哪个测量值最适合四舍五入到最接近的千位？","足球场的长度（以码为单位）","一名职业足球运动员的身高（以英寸为单位）","观看职业足球比赛的人数","一名职业足球运动员的体重（以磅为单位）","C","D","D","bare_letter","False"
"Sheila 被要求在 5 分钟内解决 20 道算术题。Sheila 要按时完成作业的最低速度是多少？","每分钟 1 题","每分钟 2 题","每分钟 4 题","每分钟 5 题","C","C","C","bare_letter","True"
"上个周末，Sanjay 看了 3 个电视节目，每一个节目的长度都是 30 分钟。他还在电视上看了一部 90 分钟长的电影。Sanjay 上周末看电视的总分钟数是多少？","100","120","150","180","D","C","C","bare_letter","False"
"一辆新自行车的原价是 138.00 美元。如果自行车降价 15%，新的价格是多少？","20.70 美元","117.30 美元","123.00 美元","153.00 美元","B","A","A","bare_letter","False"
"Lucy 在数 2 的倍数。她从数字 2 开始，停在数字 50。Lucy 不会数哪个数字？","11","22","34","48","A","C","C","bare_letter","False"
"哪两个数四舍五入后都等于 1,500 ？","1,399 和 1,599","1,449 和 1,549","1,457 和 1,547","1,489 和 1,589","C","B","B","bare_letter","False"
"找出确切的答案：800 - 301","599","500","499","401","C","A","A","bare_letter","False"
"Gary 的农场里有 72 头奶牛。他的牛是马的 6 倍。数字句子 72 ÷ h = 6  可以用来求他有多少匹马。Gary 有多少匹马 h？","12 匹马","66 匹马","78 匹马","432 匹马","A","A","A","bare_letter","True"
"销售副总裁带客户出去吃午饭。如果午餐是 44 美元，此外她给了 20% 的小费，她在午餐上花了多少钱？","8.80 美元","35.20 美元","52.80 美元","53.80 美元","C","A","A","bare_letter","False"
"解方程式 v − 26 = 68。","−42","42","94","88","C","B","B","bare_letter","False"
"一家报纸公司一天之内卖出了 179,912 份报纸。如何以文字形式写出的报纸的这个数量？","十七万九千零一十二","一百七十九九百一十二","十七万零九百一十二","十七万九千九百一十二","D","D","D","bare_letter","True"
"一个水箱的形状是三角形的棱柱。如果三角形底座的面积是 116 平方英尺，水箱高 30 英尺，当水箱装满水时，它能装多少水？","1725 英尺^3","1740 英尺^3","3480 英尺^3","6960 英尺^3","C","C","C","bare_letter","True"
"一名老师购买了下面列出的文件夹。
* 5 盒红色文件夹，每盒 36 个文件夹
* 6 盒蓝色文件夹，每盒 32 个文件夹
哪个数字最接近这名老师买的红色和蓝色文件夹的总数?","275","380","440","550","B","C","C","bare_letter","False"
"哪一列数字是从小到大顺序排列的？","167,213, 161,455, 17,400, 11,633","10,354, 10,600, 104,321, 106,213","160,233, 171,141, 11,645, 16,703","12,209, 12,902, 125,466, 125,464","B","B","B","bare_letter","True"
"一个袋子里有 10 个红色筹码和 5 个蓝色筹码。如果你把手伸进袋子里，不看就选了一只，那么选到蓝色筹码的几率有多大？","5-Jan","15-Feb","10-May","15-May","D","B","B","bare_letter","False"
"用心算算出 11.7 + 3.4 + 6.3 的和。","20.3","20.4","21.4","22.4","C","C","C","bare_letter","True"
"求 1/6 + 1/8。","24-Jul","14-Feb","7-Jan","4-Jan","A","D","D","bare_letter","False"
"美国国旗的宽度和长度通常是 10:19 的比例。哪些尺寸符合国旗的正确比例？","30 英尺乘 53 英尺","27 英尺乘 53 英尺","27 英寸乘 57 英寸","30 英寸乘 57 英寸","D","D","D","bare_letter","True"
"Stephanie 从洛杉矶飞行 2,448 英里来到纽约市。把 Stephanie飞行的英里数四舍五入到最接近的千位是多少？","2,000","2,400","2,500","3,000","A","C","C","bare_letter","False"
"哪种情况可以用表达式 6 × 2 表示？","Rocco 连续两天每天徒步六英里。","Rocco 有六个棒球，送出了两个。","Rocco 在两个罐子里总共有六个网球。","Rocco 骑了六英里，然后又继续走了两英里。","A","B","B","bare_letter","False"
"把 4.95 写成最简形式的带分数或分数。","4 又 19/20","4 又 19/100","4 又 1/20","419/1000","A","C","C","bare_letter","False"
"Ron 的花园里有 42 棵植物。每行有 7 棵植物。哪个表达式可以用来求 Ron 花园里的行数？","42 ÷ 7","42 – 7","42 + 7","42 × 7","A","A","A","bare_letter","True"
"当某一数字除以 4 时，答案是 160 余 2。号码是多少？","38","42","638","642","D","D","D","bare_letter","True"
"0.3 × 427 是多少？","0.1281","1.281","12.81","128.1","D","C","C","bare_letter","False"
"1,248/7 的商是多少？","177 余 9","168 余 2","178 余 2","178 余 3","C","C","C","bare_letter","True"
"用指数形式写 11 • 11 • 11 • 11 • 11 • 11 • 11 • 11。","11 • 8","88^3","8^11","11^8","D","D","D","bare_letter","True"
"一位老师把 5 包手工纸放进柜子里。每包有 80 张纸。老师放进柜子里的手工纸总共有多少张？","40","85","400","450","C","C","C","bare_letter","True"
"一栋建筑物的每一层高 14.3 英尺。如果建筑物的高度是 185.9 英尺，那么建筑物有几层？","10","13","17","9","B","C","C","bare_letter","False"
"使用数字列：22、25、14、11、23、27、46。它的模式是什么？","23","24","35","没有模式","D","D","D","bare_letter","True"
"1,224 /9 的商是多少？","135","136","1,215","1,360","B","A","A","bare_letter","False"
"下面哪一对表达式是等价的？","7(2x) 和 9x","3x + 5x 和 15x","4(2x — 6) 和 8x — 24","x+x+x+x 和 x^4","C","C","C","bare_letter","True"
"在周初，XYZ 公司的股票价格为 24.75 美元。在接下来的五天里，该股票周一上涨 2.50 美元，周二下跌 3.25 美元，周三下跌 0.75 美元，周四上涨 1.25 美元，周五上涨 4.75 美元。周五收盘时这只股票的价格是多少？","12.25 美元","25.75 美元","29.25 美元","37.25 美元","C","C","C","bare_letter","True"
"求使表达式 2/9 = 14/？成立的数字。","14","16","15","63","D","B","B","bare_letter","False"
"高尔夫球场的练习场一桶 40 个高尔夫球收费 4.00 美元。按照这个价格，一桶 100 个高尔夫球要花多少钱？","10.00 美元","10.50 美元","13.50 美元","16.00 美元","A","C","C","bare_letter","False"
