"question","A","B","C","D","answer","direct_answer","extracted_answer","parse_method","is_correct"
"The probability that there will be an accident on Highway 48 each day depends on the weather. If the weather is dry that day, there is a 0.2% chance of an accident on Highway 48; if the weather is wet that day, there is a 1.0% chance of an accident. Today, the weather station announced that there is a 20% chance of the weather being wet. What is the probability that there will be an accident on Highway 48 today?","0.0004","0.0016","0.002","0.0036","D","B","B","bare_letter","False"
"The binomial distribution is an appropriate model for which of the following?","The number of minutes in an hour for which the Dow-Jones average is above its beginning average for the day.","The number of cities among the 10 largest in New York State for which the weather is cloudy for most of a given day.","The number of drivers wearing seat belts if 10 consecutive drivers are stopped at a police roadblock.","None of the above.","D","C","C","bare_letter","False"
"Data were collected on two variables X and Y and a least squares regression line was fitted to the data. The estimated equation for this data is y = –2.29 + 1.70x. One point has x = 5, y = 6. What is the residual for this point?","7.91","6.21","0.21","–0.21","D","A","A","bare_letter","False"
"Which of these explains why t should be used instead of z for inference procedures for means.","The Central Limit Theorem applies to proportions but not means.","We use z for proportions because proportions are approximately normal. Means are not.","We use z for proportions because the sampling distribution of sample proportions is approximately normal, but that is not the case for the sampling distribution of sample means.","When using the sample standard deviation to estimate the population standard deviation, more variability is introduced into the sampling distribution of the statistic.","D","C","C","bare_letter","False"
"Which of the following is least likely to reduce bias in a sample survey?","Following up with those who did not respond to the survey the first time","Asking questions in a neutral manner to avoid influencing the responses","Using stratified random sampling rather than simple random sampling","Selecting samples randomly","C","C","C","bare_letter","True"
"For their first exam, students in an AP Statistics class studied an average of 4 hours with a standard deviation of 1 hour. Almost everyone did poorly on the exam, and so for the second exam every student studied 10 hours. What is the correlation between the numbers of hours students studied for each exam?","-1","0","0.4","1","B","B","B","bare_letter","True"
"The appraised values of houses in a city have a mean of $125,000 with a standard deviation of $23,000. Because of a new teachers' contract, the school district needs an extra 10% in funds compared to the previous year. To raise this additional money, the city instructs the assessment office to raise all appraised house values by $5,000. What will be the new standard deviation of the appraised values of houses in the city?","$23,000","$25,300","$28,000","$30,300","A","B","B","bare_letter","False"
"A large company has offices in two locations, one in New Jersey and one in Utah. The mean salary of office assistants in the New Jersey office is $28,500. The mean salary of office assistants in the Utah office is $22,500. The New Jersey office has 128 office assistants and the Utah office has 32 office assistants. What is the mean salary paid to the office assistants in this company?","$22,500 ","$23,700 ","$25,500 ","$27,300 ","D","B","B","bare_letter","False"
"Which of the following is a false statement about simple random samples?","A sample must be reasonably large to be properly considered a simple random sample.","Inspection of a sample will give no indication of whether or not it is a simple random sample.","Attributes of a simple random sample may be very different from attributes of the population.","Every element of the population has an equal chance of being picked.","A","B","B","bare_letter","False"
"A telephone executive instructs an associate to contact 104 customers using their service to obtain their opinions in regard to an idea for a new pricing package. The associate notes the number of customers whose names begin with A and uses a random number table to pick four of these names. She then proceeds to use the same procedure for each letter of the alphabet and combines the 4 × 26 = 104 results into a group to be contacted. Which of the following is a correct conclusion?","Her procedure makes use of chance.","Her procedure results in a simple random sample.","Each customer has an equal probability of being included in the survey.","Her procedure introduces bias through sampling error.","A","A","A","bare_letter","True"
"A company has a choice of three investment schemes. Option I gives a sure $25,000 return on investment. Option II gives a 50% chance of returning $50,000 and a 50% chance of returning $10,000. Option III gives a 5% chance of returning $100,000 and a 95% chance of returning nothing. Which option should the company choose?","Option II if it wants to maximize expected return","Option I if it needs at least $20,000 to pay off an overdue loan","Option III if it needs at least $80,000 to pay off an overdue loan","All of the above answers are correct.","D","D","D","bare_letter","True"
"A one-sided test of a hypothesis about a population mean, based on a sample of size 14, yields a P-value of 0.075. Which of the following best describes the range of tvalues that would have given this P-value?","1.345 < t< 1.761","1.356 < t< 1.782","1.771 < t< 2.160","1.350 < t< 1.771","D","D","D","bare_letter","True"
"The president of an online music streaming service whose customers pay a fee wants to gather additional information about customers who have joined in the past 12 months. The company plans to send out an e-mail survey to a sample of current customers with a link that gives participants a month of streaming service for free once the survey has been completed. They know that musical tastes vary by geographical region. Which of the following sample plans would produce the most representative sample of its customers?","Choose all of the customers who joined in the last month.","Make a list of all the customers who joined in the last 12 months and choose a random sample of customers on this list.","From the list of all customers who joined in the last 12 months, classify customers by the state in which they live, then choose 10 customers from each state.","From the list of all customers who joined in the last 12 months, classify customers by the state in which they live, then choose 3% of the customers from each state.","D","C","C","bare_letter","False"
"You need to construct a 94% confidence interval for a population proportion. What is the upper critical value of z to be used in constructing this interval?","0.9699","1.96","1.555","1.88","D","B","B","bare_letter","False"
"A local school has seven math teachers and seven English teachers. When comparing their mean salaries, which of the following is most appropriate?","A two-sample z-test of population means","A two-sample t-test of population means","A one-sample z-test on a set of differences","None of the above are appropriate.","D","B","B","bare_letter","False"
"A small kiosk at the Atlanta airport carries souvenirs in the price range of $3.99 to $29.99, with a mean price of $14.75. The airport authorities decide to increase the rent charged for a kiosk by 5 percent. To make up for the increased rent, the kiosk owner decides to increase the prices of all items by 50 cents. As a result, which of the following will happen?","The mean price and the range of prices will increase by 50 cents.","The mean price will remain the same, but the range of prices will increase by 50 cents.","The mean price and the standard deviation of prices will increase by 50 cents.","The mean price will increase by 50 cents, but the standard deviation of prices will remain the same.","D","C","C","bare_letter","False"
"The director of a local food bank asks for data on all donations given during the month of November. Of the 100 checks received, the average donation is $155 with a standard deviation of $32. Which of the following is the most appropriate statement?","This November, the average donation is $155.","50% of all donations this November are more than $155.","We are 95% confident that the average donation in November is between about $91 and $219.","We are 95% confident that the average donation in November is between about $149 and $161.","A","C","C","bare_letter","False"
"Which of the following describe/s the central limit theorem? I. The mean of the sampling distribution of x-is the same as the mean of the population. II. The standard deviation of the sampling distribution of x-is the same as the standard deviation of x- divided by the square root of the sample size. III. If the sample size is large, the shape of the sampling distribution of x- is approximately normal.","I only","I & II only","II only","III only","D","B","B","bare_letter","False"
"A large city was interested in annexing part of the surrounding county. In a survey conducted by the local newspaper, 58 percent of respondents said they were against the annexation. During the actual vote, not all eligible voters voted, but 56 percent of the respondents voted against the annexation. Which of the following best describes the difference in the percentages obtained from the newspaper poll and the vote itself?","It is an example of nonresponse bias, the systematic tendency of individuals with particular characteristics to refuse to answer a survey question.","It is the systematic difference between a statistic and parameter caused by the nonrandom selection of surveyed persons.","It is the difference between the same statistics computed from two different samples.","It is the difference between the statistic and the truth due to use of a random sample.","C","A","A","bare_letter","False"
