"question","answer","cot_answer","extracted_answer","is_correct"
"查理有 10 张贴纸。他从商场的商店买了 21 张贴纸，并在生日上收到了 23 张贴纸。然后查理把其中 9 张贴纸给了他妹妹，并用 28 张贴纸装饰贺卡。查理还剩下多少张贴纸？","17","让我们一步一步地解决这个问题：

1. 查理最初有 10 张贴纸。
2. 他从商店买了 21 张贴纸，所以他现在有 10 + 21 = 31 张贴纸。
3. 他收到了 23 张贴纸，所以他现在有 31 + 23 = 54 张贴纸。
4. 他把 9 张贴纸给了他的妹妹，所以他现在有 54 - 9 = 45 张贴纸。
5. 他用 28 张贴纸装饰了贺卡，所以他现在有 45 - 28 = 17 张贴纸。

答案：17","17","True"
"格蕾丝的体重为 125 磅。亚历克斯的体重比格蕾丝体重的四倍少 2 磅。他们的总体重是多少磅？","623","让我们一步一步地解决这个问题。

1. **确定格蕾丝体重的四倍：**
   格蕾丝体重的四倍是 \( 125 \times 4 = 500 \) 磅。

2. **从格蕾丝体重的四倍中减去 2 磅：**
   亚历克斯的体重是 \( 500 - 2 = 498 \) 磅。

3. **计算格蕾丝和亚历克斯的体重之和：**
   他们的总体重是 \( 125 + 498 = 623 \) 磅。

答案：623","623","True"
"丹种下了 3 个玫瑰丛。每个玫瑰丛有 25 棵玫瑰。每棵玫瑰有 8 根刺。一共有多少根刺？","600","让我们一步一步地解决这个问题：

1. 首先，计算玫瑰丛的总数：
   3 个玫瑰丛 × 每个玫瑰丛 25 棵玫瑰 = 总共 75 棵玫瑰。

2. 接下来，计算总玫瑰数中的刺数：
   75 棵玫瑰 × 每棵玫瑰 8 根刺 = 总共 600 根刺。

答案：600","600","True"
"一支足球队参加了 22 场比赛。他们获胜的比赛比输掉的比赛多 8 场。他们赢了多少场比赛？","15","设球队输掉的比赛场数为 x。
球队获胜的比赛场数为 x + 8。
根据题目，球队参加了 22 场比赛：
x + (x + 8) = 22
合并同类项：
2x + 8 = 22
两边减去 22：
2x = 14
除以 2：
x = 7
因此，球队输了 7 场比赛。
球队获胜的比赛场数为 7 + 8 = 15。
答案：15","15","True"
"吉恩正在用旧的纪念 T 恤缝制一条被子。他每次度假都有一件 T 恤。每件 T 恤都是被子的一片拼布。每行都由每年不同假期的拼布缝成。他每年度假 4 次，并且从 23 岁起就一直这样做。他现在 34 岁。他一共有多少片被子拼布？","44","要解决这个问题，我们需要确定吉恩一共缝制了多少片被子拼布。让我们一步一步地分解这个问题：

1. **确定吉恩度假的次数：**
   吉恩从 23 岁开始度假，持续到 34 岁。
   \[
   \text{度假次数} = 34 - 23 + 1 = 12 \text{ 个假期}
   \]
   我们多加了一个 1，因为从 23 岁到 34 岁包括 34 岁。

2. **确定每年的度假次数：**
   吉恩每年的度假次数为 4 次。

3. **计算一共缝制的被子拼布总数：**
   由于吉恩每件 T 恤都代表一件被子拼布，并且每件 T 恤对应每年的度假，计算方法为：
   \[
   \text{被子拼布总数} = \text{度假次数} \times \text{每年的度假次数}
   \]
   \[
   \text{被子拼布总数} = 12 \times 4 = 48
   \]

答案：48","48","False"
"格雷格将闹钟设为每天响三次作为提醒。当闹钟响铃时，它会一直响铃到格雷格关闭闹钟。今天它第一次响铃时响了四次。它第二次响铃的次数是第一次响铃的三倍。它第三次响铃的次数是第二次响铃的一半。闹钟一共响铃多少次？","22","让我们一步一步地分解这个问题。

1. **第一次响铃：**
   - 格雷格将闹钟设为每天响三次作为提醒。
   - 第一次响铃时，闹钟响了四次。
   - 设 \( x \) 为第一次响铃的正常次数。
   - 第一次响铃的正常次数为 3 次，因此 \( 4 = 3 + (x - 1) \)。
   - 求解 \( x \)：
     \[
     4 = 3 + x - 1 \implies 4 = x + 2 \implies x = 2
     \]
   - 因此，第一次响铃的正常次数为 3 次。
   - 第一次响铃的异常次数为 \( 4 - 3 = 1 \) 次。

2. **第二次响铃：**
   - 第二次响铃的次数是第一次响铃的三倍。
   - 第一次响铃的次数为 3 次，因此第二次响铃的次数为 \( 3 \times 3 = 9 \) 次。
   - 第二次响铃的异常次数为 \( 9 - 6 = 3 \) 次。

3. **第三次响铃：**
   - 第三次响铃的次数是第二次响铃的一半。
   - 第二次响铃的次数为 9 次，因此第三次响铃的次数为 \( \frac{9}{2} = 4.5 \) 次。
   - 第三次响铃的异常次数为 \( 4.5 - 4.5 = 0 \) 次。

4. **总响铃次数：**
   - 第一次响铃的异常次数：1 次
   - 第二次响铃的异常次数：3 次
   - 第三次响铃的异常次数：0 次
   - 总异常次数：\( 1 + 3 + 0 = 4 \) 次
   - 总正常次数：\( 3 + 6 + 9 = 18 \) 次
   - 总响铃次数：\( 18 + 4 = 22 \) 次

然而，问题明确指出格雷格将闹钟设为每天响三次作为提醒，这意味着异常次数不应计入正常","","False"
"有家公司每个月为每位员工支付 600 美元。这家公司有一项政策，即对于在公司工作满 5 年的员工，每年每位此类员工的工资可提高初始工资的 10%。如果西尔维于去年 12 月在这家公司工作刚好满 5 年，她再工作三年后，她的年薪是多少？","9360","**推理步骤：**

1. **初始工资：** 西尔维每个月的初始工资为 600 美元/月。
2. **工作年限计算：** 西尔维去年 12 月工作刚好满 5 年，意味着她在 12 个月前开始工作，工作了 60 个月（5 年）。
3. **工资增长政策：** 对于在公司工作满 5 年的员工，每年工资可提高初始工资的 10%。
4. **5 年后的工资计算：**
   - 初始工资：600 美元/月 × 12 个月 = 7,200 美元/年
   - 5 年后的工资增长：7,200 美元/年 × (1 + 10%) = 7,980 美元/年
   - 5 年后的年薪：7,980 美元/年 × 12 个月 = 96,360 美元/年

**答案：** 96360","96360","False"
"玛丽莲的第一张唱片的销量是哈罗德的 10 倍。如果他们一共卖出 88,000 张唱片，哈罗德卖出了多少张唱片？","8000","设哈罗德卖出的唱片数量为 \( H \)。

根据题目，玛丽莲的第一张唱片的销量是哈罗德的 10 倍，因此玛丽莲卖出的唱片数量为 \( 10H \)。

一共卖出的唱片数量为 88,000 张，可以表示为：
\[ H + 10H = 88,000 \]

简化方程：
\[ 11H = 88,000 \]

求解 \( H \)：
\[ H = \frac{88,000}{11} \]
\[ H = 8,000 \]

答案：8000","8000","True"
"克里斯蒂娜正在策划一场生日派对，需要的礼品袋数量是每位受邀宾客 0.75 个，因为 1/4 的宾客未出席。她邀请了 16 位朋友。礼品袋每个 2 美元。她要花多少钱？","24","**推理步骤：**
1. **计算缺席人数：** 由于 1/4 的宾客未出席，缺席人数为 \( \frac{1}{4} \times 16 = 4 \) 位。
2. **计算总人数：** 出席人数为 \( 16 - 4 = 12 \) 位。
3. **计算所需礼品袋数量：** 每位受邀宾客需要 0.75 个礼品袋，总共需要 \( 0.75 \times 12 = 9 \) 个礼品袋。
4. **计算总花费：** 每个礼品袋 2 美元，总花费为 \( 9 \times 2 = 18 \) 美元。

**答案：** 18","18","False"
"霸王龙泰德计划带土豆沙拉去参加恐龙野餐。他知道，每只成年恐龙会吃掉 10 磅的土豆沙拉，每只未成年恐龙会吃掉这个量的一半。如果野餐上有 20 只成年恐龙和 5 只未成年恐龙，而且泰德希望有足够的沙拉供每只恐龙吃，他需要带多少磅的土豆沙拉？","225","**推理步骤：**
1. **计算成年恐龙所需的沙拉量：**
   - 每只成年恐龙吃 10 磅。
   - 成年恐龙数量：20 只。
   - 成年恐龙所需沙拉量：\( 20 \times 10 = 200 \) 磅。

2. **计算未成年恐龙所需的沙拉量：**
   - 每只未成年恐龙吃成年恐龙的一半量，即 \( \frac{10}{2} = 5 \) 磅。
   - 未成年恐龙数量：5 只。
   - 未成年恐龙所需沙拉量：\( 5 \times 5 = 25 \) 磅。

3. **计算总所需沙拉量：**
   - 总所需沙拉量：\( 200 + 25 = 225 \) 磅。

**答案：**
225","225","True"
"珍的宠物数量是玛西亚的三倍，而玛西亚的宠物数量比辛迪多两只。如果辛迪有四只宠物，则她们三个人一共有多少只宠物？","28","首先，确定辛迪的宠物数量：
辛迪有 4 只宠物。

接下来，计算玛西亚的宠物数量：
玛西亚的宠物数量比辛迪多 2 只，因此玛西亚有 4 + 2 = 6 只宠物。

然后，确定珍的宠物数量：
珍的宠物数量是玛西亚的三倍，因此珍有 3 × 6 = 18 只宠物。

现在，将所有人的宠物数量相加：
4（辛迪）+ 6（玛西亚）+ 18（珍）= 28。

答案：28","28","True"
"艾米莉有 4 个孩子，名叫艾米、杰克逊、科里和詹姆斯。艾米比杰克逊大 5 岁，比科里小 2 岁。如果詹姆斯 10 岁，并且比科里小 1 岁，杰克逊几岁？","4","让我们一步一步地分解这个问题：

1. **已知信息：**
   - 詹姆斯 10 岁。
   - 詹姆斯比科里小 1 岁 ⇒ 科里年龄 = 10 + 1 = 11 岁。
   - 艾米比杰克逊大 5 岁 ⇒ 杰克逊年龄 = 艾米年龄 - 5。
   - 艾米比科里小 2 岁 ⇒ 艾米年龄 = 科里年龄 - 2 ⇒ 艾米年龄 = 11 - 2 = 9 岁。

2. **计算杰克逊年龄：**
   - 杰克逊年龄 = 艾米年龄 - 5 = 9 - 5 = 4 岁。

答案：4","4","True"
"李过去完成 400 米跨栏能比杰拉尔德完成 400 米跨栏快 2 秒，但是杰拉尔德改变了饮食习惯，从而使速度提高了 10%。如果李以 38 秒完成 400 米跨栏，则杰拉尔德改善饮食习惯后完成 400 米跨栏需要多少秒？","36","让我们一步一步地解决这个问题。

**已知：**
- 李以 38 秒完成 400 米跨栏。
- 李的 400 米跨栏时间比杰拉尔德的原始时间快 2 秒。
- 杰拉尔德的速度提高了 10%。

**步骤 1：** 计算杰拉尔德的原始 400 米跨栏时间。
由于李的 400 米跨栏时间比杰拉尔德的原始时间快 2 秒，因此杰拉尔德的原始时间为：
\[ \text{杰拉尔德的原始时间} = 38 + 2 = 40 \text{ 秒} \]

**步骤 2：** 计算杰拉尔德速度提高 10% 后的新的时间。
如果杰拉尔德的速度提高了 10%，那么他的新速度是原始速度的 110%。因此，杰拉尔德的新 400 米跨栏时间为：
\[ \text{杰拉尔德的新时间} = \frac{\text{杰拉尔德的原始时间}}{1 + 0.10} = \frac{40}{1.10} \text{ 秒} \]
\[ \text{杰拉尔德的新时间} = \frac{40}{1.10} \approx 36.36 \text{ 秒} \]

答案：36.36","36.36","False"
"在一个街区，宠物兔的数量比宠物狗和宠物猫的总数量少 12 只。如果猫和狗的数量比是 2 比 1，而狗的数量是 60 只，则这个社区一共有多少只宠物？","348","让我们一步一步地解决这个问题：

1. **已知信息：**
   - 狗的数量是 60 只。
   - 狗和猫的数量比是 2 比 1。

2. **计算猫的数量：**
   - 狗和猫的数量比是 2:1。
   - 设狗的数量为 \(2x\)，猫的数量为 \(x\)。
   - 已知狗的数量为 60 只，因此 \(2x = 60\)。
   - 解得 \(x = \frac{60}{2} = 30\)。
   - 猫的数量为 \(x = 30\) 只。

3. **计算宠物总数（狗 + 猫）：**
   - 狗 + 猫 = 60 + 30 = 90 只。

4. **计算兔子的数量：**
   - 兔子的数量比狗和猫的总数量少 12 只。
   - 狗和猫的总数量为 90 只。
   - 兔子的数量 = 90 - 12 = 78 只。

5. **验证比值：**
   - 猫和狗的数量比是 30:60 = 1:2，这与已知比值一致。
   - 狗的数量是 60 只，狗和猫的总数量是 90 只，符合问题条件。

**答案：** 198","198","False"
"在 200 名五年级学生中有 2/5 是男生 ，而 2/3 的女生是女童子军。有多少女生不是女童子军？","40","**推理步骤：**
1. **计算男生人数：**
   - 五年级学生总数：200
   - 男生比例：2/5
   - 男生人数 = 200 × (2/5) = 80

2. **计算女生总人数：**
   - 女生总人数 = 总学生数 - 男生人数
   - 女生总人数 = 200 - 80 = 120

3. **计算女童子军人数：**
   - 女生比例（包括女童子军）：2/3
   - 女童子军人数 = 女生总人数 × (2/3)
   - 女童子军人数 = 120 × (2/3) = 80

4. **计算非女童子军女生人数：**
   - 非女童子军女生人数 = 女生总人数 - 女童子军人数
   - 非女童子军女生人数 = 120 - 80 = 40

**答案：** 40","40","True"
"哈利昨晚睡了 9 个小时。他的朋友詹姆斯的睡眠时间只有哈利的 2/3。哈利比詹姆斯多睡了几个小时？","3","哈利睡了 9 个小时。詹姆斯的睡眠时间是哈利睡眠时间的 2/3，即 2/3 × 9 = 6 个小时。哈利比詹姆斯多睡了 9 - 6 = 3 个小时。
答案：3","3","True"
"当弗雷达把罐装番茄煮成番茄酱时，份量减少了一半。她使用的每个 16 盎司番茄罐头含有 3 颗番茄。弗雷达的最后一批番茄酱是 32 盎司的酱。弗雷达用了多少颗番茄？","12","让我们一步一步地解决这个问题：

1. **理解问题：**
   - 弗雷达的最初番茄罐头重量为 16 盎司。
   - 煮成番茄酱后，重量减少了一半，得到 32 盎司的番茄酱。
   - 每个 16 盎司的罐头含有 3 颗番茄。

2. **计算初始番茄数量：**
   - 由于每 16 盎司的罐头含有 3 颗番茄，因此 16 盎司的罐头含有 1 组 3 颗番茄。
   - 因此，最初有 3 颗番茄。

3. **确定最终番茄酱的重量：**
   - 最终批次重量为 32 盎司。

4. **计算番茄酱的番茄数量：**
   - 假设每个番茄的重量相同，并且已知最终批次重量为 32 盎司，我们需要找出 32 盎司的番茄酱中包含多少组 16 盎司的罐头。
   - 最初有 16 盎司的罐头，因此 32 盎司的酱将有 2 个 16 盎司的罐头（1 个初始 + 1 个最终）。
   - 每个 16 盎司的罐头含有 3 颗番茄，因此 2 个罐头将有 2 × 3 = 6 颗番茄。

然而，我们需要确保计算方法一致。让我们用不同的方法重新检查：

1. **重新检查初始数量：**
   - 最初有 3 颗番茄。

2. **重新检查最终数量：**
   - 最终批次重量为 32 盎司。
   - 初始批次重量为 16 盎司。
   - 最终批次与初始批次相比增加了 16 盎司。
   - 假设每个番茄的重量相同，则 16 盎司的罐头将有 2 个 16 盎司的罐头（1 个初始 + 1 个最终）。
   - 因此，初始批次有","","False"
"汽车在高速公路上排起长龙。有些车在堵车的前 15 分钟就开过去了，然后又有 20 辆车在堵车的剩下 15 分钟里开过去。排队的车中有 5 辆车驶出了高速出口，所以他们不需要从堵车的地方开过去。如果高速公路上最早有 30 辆车，前 15 分钟有多少辆车从堵车的地方开过去？","5","让我们一步一步地分解这个问题：

1. **理解问题：**
   - 最初有 30 辆车。
   - 前 15 分钟，有些车开走了。
   - 然后，又有 20 辆车在接下来的 15 分钟内开走了。
   - 5 辆车从出口离开了，意味着它们不需要在堵车的地方开过去。
   - 我们需要找出前 15 分钟有多少辆车在堵车的地方开过去。

2. **定义变量：**
   - 设 \( x \) 为前 15 分钟在堵车的地方开过的车的数量。

3. **建立方程：**
   - 最初有 30 辆车。
   - 这些车中 \( x \) 辆车在前 15 分钟内开走了。
   - 然后，又有 20 辆车在接下来的 15 分钟内开走了。
   - 5 辆车从出口离开了。
   - 因此，方程为：
     \[
     30 - x + 20 - 5 = (30 - x) - 5
     \]
     简化方程：
     \[
     30 - x + 20 - 5 = 25 - x
     \]

4. **解方程：**
   - 简化左边：
     \[
     30 + 20 - 5 = 45
     \]
   - 因此，方程变为：
     \[
     45 - x = 25 - x
     \]
   - 两边都减去 \( 25 - x \)：
     \[
     45 - (25 - x) = 25 - x
     \]
   - 简化：
     \[
     45 - 25 = 25 - x + 25 - x
     \]
     \[
     20 = 2(25 - x)
     \]
   - 将两边除以 2：
     \[
     20 = 50 - 2x
     \]
   - 将两边减去 50：
     \[
     20 - 50 = -2x
     \]
     \[
     -30 = -2x
     \]
   - 将两边除以 -2：
     \[
     15 = x
     \]

**答案：** 15","15","False"
